    -9.80000      0.00000
    -9.40000      0.00000
    -9.00000      0.00000
    -8.60000      0.00000
    -8.20000      0.00000
    -7.80000      0.00000
    -7.40000      0.00000
    -7.00000      0.00000
    -6.60000      0.00000
    -6.20000      0.00000
    -5.80000      0.00000
    -5.40000      0.00000
    -5.00000      0.00000
    -4.60000      0.00000
    -4.20000      0.00000
    -3.80000      2.50000
    -3.40000      2.50000
    -3.00000     17.50000
    -2.60000     32.50000
    -2.20000     45.00000
    -1.80000     77.50000
    -1.40000     92.50000
    -1.00000     70.00000
    -0.60000    100.00000
    -0.20000     92.50000
     0.20000     95.00000
     0.60000    127.50000
     1.00000     97.50000
     1.40000     75.00000
     1.80000     65.00000
     2.20000     47.50000
     2.60000     37.50000
     3.00000     22.50000
     3.40000      7.50000
     3.80000      0.00000
     4.20000      5.00000
     4.60000      0.00000
     5.00000      0.00000
     5.40000      0.00000
     5.80000      0.00000
     6.20000      0.00000
     6.60000      0.00000
     7.00000      0.00000
     7.40000      0.00000
     7.80000      0.00000
     8.20000      0.00000
     8.60000      0.00000
     9.00000      0.00000
     9.40000      0.00000
     9.80000      0.00000
 after hadron evolution
    -9.80000      0.00000
    -9.40000      0.00000
    -9.00000      0.00000
    -8.60000      0.00000
    -8.20000      0.00000
    -7.80000      0.00000
    -7.40000      0.00000
    -7.00000      0.00000
    -6.60000      0.00000
    -6.20000      0.00000
    -5.80000      0.00000
    -5.40000      0.00000
    -5.00000      0.00000
    -4.60000      0.00000
    -4.20000      0.00000
    -3.80000      5.00000
    -3.40000     12.50000
    -3.00000     22.50000
    -2.60000     37.50000
    -2.20000     65.00000
    -1.80000    137.50000
    -1.40000    140.00000
    -1.00000    147.50000
    -0.60000    157.50000
    -0.20000    180.00000
     0.20000    200.00000
     0.60000    190.00000
     1.00000    152.50000
     1.40000    135.00000
     1.80000    115.00000
     2.20000     67.50000
     2.60000     45.00000
     3.00000     47.50000
     3.40000     12.50000
     3.80000      0.00000
     4.20000      5.00000
     4.60000      0.00000
     5.00000      0.00000
     5.40000      0.00000
     5.80000      0.00000
     6.20000      0.00000
     6.60000      0.00000
     7.00000      0.00000
     7.40000      0.00000
     7.80000      0.00000
     8.20000      0.00000
     8.60000      0.00000
     9.00000      0.00000
     9.40000      0.00000
     9.80000      0.00000
