    -9.80000      0.00000
    -9.40000      0.00000
    -9.00000      0.00000
    -8.60000      0.00000
    -8.20000      0.00000
    -7.80000      0.00000
    -7.40000      0.00000
    -7.00000      0.00000
    -6.60000      0.00000
    -6.20000      2.50000
    -5.80000      0.00000
    -5.40000      5.00000
    -5.00000      0.00000
    -4.60000     10.00000
    -4.20000     12.50000
    -3.80000     17.50000
    -3.40000     35.00000
    -3.00000     75.00000
    -2.60000     90.00000
    -2.20000    150.00000
    -1.80000    172.50000
    -1.40000    162.50000
    -1.00000    200.00000
    -0.60000    165.00000
    -0.20000    152.50000
     0.20000    165.00000
     0.60000    195.00000
     1.00000    165.00000
     1.40000    185.00000
     1.80000    165.00000
     2.20000    130.00000
     2.60000    105.00000
     3.00000     65.00000
     3.40000     70.00000
     3.80000     22.50000
     4.20000      5.00000
     4.60000     10.00000
     5.00000      0.00000
     5.40000      0.00000
     5.80000      0.00000
     6.20000      0.00000
     6.60000      0.00000
     7.00000      0.00000
     7.40000      0.00000
     7.80000      0.00000
     8.20000      0.00000
     8.60000      0.00000
     9.00000      0.00000
     9.40000      0.00000
     9.80000      0.00000
 after hadron evolution
    -9.80000      0.00000
    -9.40000      0.00000
    -9.00000      0.00000
    -8.60000      0.00000
    -8.20000      0.00000
    -7.80000      0.00000
    -7.40000      0.00000
    -7.00000      0.00000
    -6.60000      0.00000
    -6.20000      0.00000
    -5.80000      0.00000
    -5.40000      5.00000
    -5.00000      0.00000
    -4.60000     12.50000
    -4.20000     10.00000
    -3.80000     17.50000
    -3.40000     45.00000
    -3.00000     62.50000
    -2.60000    147.50000
    -2.20000    217.50000
    -1.80000    287.50000
    -1.40000    280.00000
    -1.00000    322.50000
    -0.60000    287.50000
    -0.20000    347.50000
     0.20000    330.00000
     0.60000    345.00000
     1.00000    282.50000
     1.40000    272.50000
     1.80000    257.50000
     2.20000    215.00000
     2.60000    140.00000
     3.00000     80.00000
     3.40000     87.50000
     3.80000     15.00000
     4.20000     20.00000
     4.60000     10.00000
     5.00000      0.00000
     5.40000      0.00000
     5.80000      0.00000
     6.20000      0.00000
     6.60000      0.00000
     7.00000      0.00000
     7.40000      0.00000
     7.80000      0.00000
     8.20000      0.00000
     8.60000      0.00000
     9.00000      0.00000
     9.40000      0.00000
     9.80000      0.00000
